1, 2, 4, 8, 16, 32
6216, 3901, 2676, 2129, 1660, 1449
5214, 4472, 2743, 1979, 1532, 1456
5057, 3792, 2721, 1758, 1450, 1313
5143, 3921, 2741, 1796, 1465, 1221
5288, 4047, 2747, 1882, 1437, 1271
5210, 3749, 2684, 1804, 1480, 1319
5160, 3870, 2819, 1777, 1454, 1434
