1, 2, 4, 8, 16, 32
5922, 4225, 3049, 1963, 1897, 1535
5783, 4237, 2915, 2264, 1604, 1484
5838, 4485, 3451, 2278, 1707, 1363
5889, 4319, 3346, 2165, 1727, 1411
5770, 4033, 3144, 2057, 1558, 1392
5708, 4085, 2970, 2001, 1613, 1587
6021, 4413, 2924, 2080, 1648, 1487
